# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2301.578448, 893.573237, 1.633681, 1955.800000, 0.864544
2301.302021, 893.409876, 1.633539, 1955.700000, 0.864512
2301.024124, 893.246529, 1.633396, 1955.600000, 0.864480
2300.747742, 893.083197, 1.633255, 1955.500000, 0.864448
2300.472252, 892.919878, 1.633115, 1955.400000, 0.864416
2300.195843, 892.756574, 1.632973, 1955.300000, 0.864384
2299.919008, 892.593284, 1.632832, 1955.200000, 0.864352
2299.641715, 892.430008, 1.632689, 1955.100000, 0.864320
2299.366729, 892.266746, 1.632550, 1955.000000, 0.864288
2299.088404, 892.103498, 1.632406, 1954.900000, 0.864255
2298.813309, 891.940264, 1.632266, 1954.800000, 0.864224
2298.536737, 891.777045, 1.632125, 1954.700000, 0.864191
2298.258951, 891.613839, 1.631982, 1954.600000, 0.864159
2297.984181, 891.450648, 1.631842, 1954.500000, 0.864127
2297.708094, 891.287471, 1.631701, 1954.400000, 0.864095
2297.430605, 891.124308, 1.631558, 1954.300000, 0.864063
2297.154400, 890.961159, 1.631417, 1954.200000, 0.864031
2296.878365, 890.798025, 1.631276, 1954.100000, 0.863999
2296.601625, 890.634904, 1.631134, 1954.000000, 0.863966
2296.324975, 890.471798, 1.630992, 1953.900000, 0.863934
2296.049489, 890.308706, 1.630852, 1953.800000, 0.863902
2295.772064, 890.145628, 1.630709, 1953.700000, 0.863870
2295.497542, 889.982564, 1.630570, 1953.600000, 0.863838
2295.219475, 889.819514, 1.630427, 1953.500000, 0.863805
2294.944833, 889.656478, 1.630287, 1953.400000, 0.863774
2294.667074, 889.493457, 1.630144, 1953.300000, 0.863741
2294.391208, 889.330449, 1.630003, 1953.200000, 0.863709
2294.115962, 889.167456, 1.629863, 1953.100000, 0.863677
2293.838597, 889.004477, 1.629719, 1953.000000, 0.863645
2293.562720, 888.841512, 1.629579, 1952.900000, 0.863613
2293.286535, 888.678561, 1.629437, 1952.800000, 0.863580
2293.010865, 888.515625, 1.629297, 1952.700000, 0.863548
2292.733661, 888.352702, 1.629154, 1952.600000, 0.863516
2292.457710, 888.189794, 1.629012, 1952.500000, 0.863484
2292.180542, 888.026900, 1.628870, 1952.400000, 0.863451
2291.905447, 887.864020, 1.628730, 1952.300000, 0.863419
2291.628809, 887.701154, 1.628588, 1952.200000, 0.863387
2291.352758, 887.538302, 1.628446, 1952.100000, 0.863355
2291.077492, 887.375464, 1.628306, 1952.000000, 0.863323
2290.800096, 887.212641, 1.628163, 1951.900000, 0.863290
2290.526667, 887.049832, 1.628025, 1951.800000, 0.863258
2290.247496, 886.887036, 1.627879, 1951.700000, 0.863225
2289.974435, 886.724255, 1.627742, 1951.600000, 0.863194
2289.696615, 886.561488, 1.627598, 1951.500000, 0.863161
2289.421615, 886.398736, 1.627458, 1951.400000, 0.863129
2289.144092, 886.235997, 1.627315, 1951.300000, 0.863096
2288.869472, 886.073273, 1.627175, 1951.200000, 0.863064
2288.592154, 885.910562, 1.627032, 1951.100000, 0.863032
2288.315747, 885.747866, 1.626890, 1951.000000, 0.862999
2288.039630, 885.585184, 1.626748, 1950.900000, 0.862967
2287.765494, 885.422516, 1.626609, 1950.800000, 0.862935
2287.488157, 885.259862, 1.626466, 1950.700000, 0.862903
2287.212254, 885.097223, 1.626324, 1950.600000, 0.862870
2286.937028, 884.934597, 1.626184, 1950.500000, 0.862838
2286.660835, 884.771986, 1.626042, 1950.400000, 0.862806
2286.384824, 884.609389, 1.625900, 1950.300000, 0.862773
2286.109747, 884.446806, 1.625760, 1950.200000, 0.862741
2285.832466, 884.284237, 1.625617, 1950.100000, 0.862708
2285.558479, 884.121682, 1.625478, 1950.000000, 0.862676
2285.281494, 883.959142, 1.625335, 1949.900000, 0.862644
2285.005569, 883.796615, 1.625193, 1949.800000, 0.862611
2284.730267, 883.634103, 1.625053, 1949.700000, 0.862579
2284.455135, 883.471605, 1.624912, 1949.600000, 0.862547
2284.178887, 883.309121, 1.624770, 1949.500000, 0.862514
2283.902970, 883.146651, 1.624629, 1949.400000, 0.862482
2283.626324, 882.984196, 1.624486, 1949.300000, 0.862449
2283.350886, 882.821754, 1.624345, 1949.200000, 0.862417
2283.075357, 882.659327, 1.624204, 1949.100000, 0.862384
2282.799853, 882.496913, 1.624062, 1949.000000, 0.862352
2282.523874, 882.334514, 1.623921, 1948.900000, 0.862319
2282.246696, 882.172129, 1.623777, 1948.800000, 0.862287
2281.972397, 882.009759, 1.623637, 1948.700000, 0.862255
2281.696409, 881.847402, 1.623496, 1948.600000, 0.862222
2281.420165, 881.685059, 1.623354, 1948.500000, 0.862189
2281.145048, 881.522731, 1.623212, 1948.400000, 0.862157
2280.869608, 881.360417, 1.623071, 1948.300000, 0.862125
2280.593859, 881.198117, 1.622930, 1948.200000, 0.862092
2280.318948, 881.035831, 1.622790, 1948.100000, 0.862060
2280.041596, 880.873559, 1.622645, 1948.000000, 0.862027
2279.767217, 880.711302, 1.622505, 1947.900000, 0.861995
2279.491691, 880.549058, 1.622365, 1947.800000, 0.861962
2279.214888, 880.386829, 1.622221, 1947.700000, 0.861930
2278.940669, 880.224614, 1.622081, 1947.600000, 0.861898
2278.663397, 880.062413, 1.621938, 1947.500000, 0.861864
2278.389212, 879.900226, 1.621798, 1947.400000, 0.861832
2278.112147, 879.738053, 1.621655, 1947.300000, 0.861799
2277.837847, 879.575895, 1.621515, 1947.200000, 0.861767
2277.561240, 879.413750, 1.621372, 1947.100000, 0.861734
2277.286207, 879.251620, 1.621231, 1947.000000, 0.861702
2277.012274, 879.089504, 1.621092, 1946.900000, 0.861669
2276.736063, 878.927402, 1.620949, 1946.800000, 0.861637
2276.461453, 878.765314, 1.620809, 1946.700000, 0.861604
2276.184450, 878.603240, 1.620665, 1946.600000, 0.861571
2275.909938, 878.441181, 1.620525, 1946.500000, 0.861539
2275.634131, 878.279136, 1.620383, 1946.400000, 0.861506
2275.359097, 878.117104, 1.620242, 1946.300000, 0.861474
2275.083487, 877.955087, 1.620100, 1946.200000, 0.861441
2274.808004, 877.793084, 1.619959, 1946.100000, 0.861409
2274.532043, 877.631096, 1.619816, 1946.000000, 0.861376
2274.257799, 877.469121, 1.619676, 1945.900000, 0.861343
2273.981379, 877.307161, 1.619534, 1945.800000, 0.861310
2273.705481, 877.145214, 1.619391, 1945.700000, 0.861278
2273.431226, 876.983282, 1.619251, 1945.600000, 0.861245
2273.155364, 876.821364, 1.619109, 1945.500000, 0.861213
2272.880660, 876.659460, 1.618968, 1945.400000, 0.861180
2272.604266, 876.497571, 1.618825, 1945.300000, 0.861147
2272.327960, 876.335695, 1.618682, 1945.200000, 0.861114
2272.055291, 876.173834, 1.618544, 1945.100000, 0.861082
2271.780100, 876.011987, 1.618403, 1945.000000, 0.861049
2271.503857, 875.850154, 1.618260, 1944.900000, 0.861017
2271.228045, 875.688335, 1.618118, 1944.800000, 0.860984
2270.953907, 875.526530, 1.617978, 1944.700000, 0.860951
2270.678302, 875.364739, 1.617836, 1944.600000, 0.860918
2270.402615, 875.202963, 1.617693, 1944.500000, 0.860886
2270.129187, 875.041201, 1.617554, 1944.400000, 0.860853
2269.852583, 874.879452, 1.617411, 1944.300000, 0.860820
2269.576402, 874.717718, 1.617268, 1944.200000, 0.860787
2269.303369, 874.555999, 1.617129, 1944.100000, 0.860755
2269.027546, 874.394293, 1.616987, 1944.000000, 0.860722
2268.752003, 874.232601, 1.616845, 1943.900000, 0.860689
2268.476892, 874.070924, 1.616703, 1943.800000, 0.860657
2268.200059, 873.909261, 1.616560, 1943.700000, 0.860623
2267.927115, 873.747612, 1.616421, 1943.600000, 0.860591
2267.651812, 873.585977, 1.616279, 1943.500000, 0.860558
2267.375225, 873.424356, 1.616135, 1943.400000, 0.860525
2267.102423, 873.262749, 1.615997, 1943.300000, 0.860493
2266.825548, 873.101157, 1.615853, 1943.200000, 0.860460
2266.550650, 872.939578, 1.615712, 1943.100000, 0.860427
2266.275779, 872.778014, 1.615570, 1943.000000, 0.860394
2266.001409, 872.616464, 1.615429, 1942.900000, 0.860362
2265.725746, 872.454928, 1.615287, 1942.800000, 0.860329
2265.450855, 872.293407, 1.615146, 1942.700000, 0.860296
2265.177863, 872.131899, 1.615007, 1942.600000, 0.860263
2264.900059, 871.970406, 1.614861, 1942.500000, 0.860230
2264.626284, 871.808927, 1.614721, 1942.400000, 0.860197
2264.352118, 871.647462, 1.614581, 1942.300000, 0.860164
2264.077004, 871.486011, 1.614439, 1942.200000, 0.860131
2263.801906, 871.324574, 1.614297, 1942.100000, 0.860099
2263.526332, 871.163151, 1.614155, 1942.000000, 0.860066
2263.251603, 871.001743, 1.614013, 1941.900000, 0.860033
2262.976386, 870.840349, 1.613872, 1941.800000, 0.860000
2262.702176, 870.678968, 1.613731, 1941.700000, 0.859967
2262.427994, 870.517602, 1.613590, 1941.600000, 0.859934
2262.151456, 870.356251, 1.613446, 1941.500000, 0.859901
2261.875825, 870.194913, 1.613304, 1941.400000, 0.859868
2261.603503, 870.033589, 1.613166, 1941.300000, 0.859836
2261.327845, 869.872280, 1.613023, 1941.200000, 0.859803
2261.054010, 869.710985, 1.612883, 1941.100000, 0.859769
2260.778238, 869.549704, 1.612740, 1941.000000, 0.859737
2260.502696, 869.388437, 1.612597, 1940.900000, 0.859704
2260.229741, 869.227184, 1.612458, 1940.800000, 0.859671
2259.952539, 869.065946, 1.612313, 1940.700000, 0.859637
2259.679469, 868.904721, 1.612173, 1940.600000, 0.859605
2259.404194, 868.743511, 1.612032, 1940.500000, 0.859572
2259.127378, 868.582315, 1.611887, 1940.400000, 0.859538
2258.856005, 868.421133, 1.611750, 1940.300000, 0.859506
2258.580461, 868.259965, 1.611608, 1940.200000, 0.859473
2258.304685, 868.098812, 1.611464, 1940.100000, 0.859440
2258.031326, 867.937672, 1.611325, 1940.000000, 0.859407
2257.756886, 867.776547, 1.611184, 1939.900000, 0.859374
2257.481606, 867.615436, 1.611041, 1939.800000, 0.859341
2257.206988, 867.454339, 1.610899, 1939.700000, 0.859308
2256.932698, 867.293256, 1.610759, 1939.600000, 0.859275
2256.658127, 867.132187, 1.610616, 1939.500000, 0.859242
2256.382574, 866.971133, 1.610474, 1939.400000, 0.859208
2256.109014, 866.810092, 1.610334, 1939.300000, 0.859176
2255.833990, 866.649066, 1.610192, 1939.200000, 0.859142
2255.558843, 866.488054, 1.610049, 1939.100000, 0.859110
2255.284779, 866.327056, 1.609908, 1939.000000, 0.859077
2255.011292, 866.166072, 1.609768, 1938.900000, 0.859044
2254.735297, 866.005103, 1.609625, 1938.800000, 0.859010
2254.461781, 865.844147, 1.609484, 1938.700000, 0.858977
2254.187044, 865.683206, 1.609342, 1938.600000, 0.858944
2253.912585, 865.522279, 1.609201, 1938.500000, 0.858911
2253.637490, 865.361366, 1.609058, 1938.400000, 0.858878
2253.363710, 865.200467, 1.608918, 1938.300000, 0.858845
2253.089477, 865.039583, 1.608776, 1938.200000, 0.858812
2252.812961, 864.878712, 1.608632, 1938.100000, 0.858778
2252.540222, 864.717856, 1.608493, 1938.000000, 0.858745
2252.266979, 864.557014, 1.608352, 1937.900000, 0.858713
2251.991492, 864.396186, 1.608210, 1937.800000, 0.858679
2251.716359, 864.235372, 1.608067, 1937.700000, 0.858646
2251.442995, 864.074573, 1.607927, 1937.600000, 0.858613
2251.167401, 863.913787, 1.607783, 1937.500000, 0.858580
2250.892269, 863.753016, 1.607641, 1937.400000, 0.858546
2250.619280, 863.592259, 1.607501, 1937.300000, 0.858514
2250.345320, 863.431516, 1.607360, 1937.200000, 0.858480
2250.070240, 863.270787, 1.607217, 1937.100000, 0.858447
2249.796498, 863.110072, 1.607076, 1937.000000, 0.858414
2249.520787, 862.949372, 1.606933, 1936.900000, 0.858380
2249.248380, 862.788685, 1.606794, 1936.800000, 0.858347
2248.973208, 862.628013, 1.606651, 1936.700000, 0.858314
2248.699786, 862.467355, 1.606511, 1936.600000, 0.858281
2248.425648, 862.306711, 1.606369, 1936.500000, 0.858248
2248.150136, 862.146081, 1.606226, 1936.400000, 0.858214
2247.877170, 861.985466, 1.606086, 1936.300000, 0.858181
2247.602188, 861.824864, 1.605943, 1936.200000, 0.858148
2247.328873, 861.664277, 1.605802, 1936.100000, 0.858115
2247.053505, 861.503704, 1.605659, 1936.000000, 0.858082
2246.780537, 861.343145, 1.605519, 1935.900000, 0.858048
2246.505141, 861.182601, 1.605376, 1935.800000, 0.858015
2246.231403, 861.022070, 1.605235, 1935.700000, 0.857982
2245.957300, 860.861554, 1.605093, 1935.600000, 0.857949
2245.684082, 860.701051, 1.604953, 1935.500000, 0.857915
2245.408926, 860.540563, 1.604810, 1935.400000, 0.857882
2245.134876, 860.380089, 1.604668, 1935.300000, 0.857849
2244.860895, 860.219630, 1.604527, 1935.200000, 0.857815
2244.587213, 860.059184, 1.604386, 1935.100000, 0.857782
2244.313427, 859.898753, 1.604245, 1935.000000, 0.857749
2244.038147, 859.738335, 1.604101, 1934.900000, 0.857715
2243.765495, 859.577932, 1.603962, 1934.800000, 0.857682
2243.490883, 859.417543, 1.603819, 1934.700000, 0.857648
2243.215165, 859.257168, 1.603675, 1934.600000, 0.857615
2242.942896, 859.096808, 1.603536, 1934.500000, 0.857582
2242.669336, 858.936461, 1.603395, 1934.400000, 0.857549
2242.393820, 858.776129, 1.603251, 1934.300000, 0.857515
2242.121293, 858.615811, 1.603111, 1934.200000, 0.857482
2241.846243, 858.455507, 1.602969, 1934.100000, 0.857448
2241.573247, 858.295217, 1.602828, 1934.000000, 0.857415
2241.299230, 858.134942, 1.602686, 1933.900000, 0.857382
2241.025776, 857.974680, 1.602545, 1933.800000, 0.857348
2240.752288, 857.814433, 1.602404, 1933.700000, 0.857315
2240.476831, 857.654200, 1.602261, 1933.600000, 0.857281
2240.203873, 857.493981, 1.602120, 1933.500000, 0.857248
2239.929624, 857.333776, 1.601978, 1933.400000, 0.857215
2239.655711, 857.173585, 1.601836, 1933.300000, 0.857181
2239.381325, 857.013409, 1.601694, 1933.200000, 0.857148
2239.107942, 856.853247, 1.601553, 1933.100000, 0.857114
2238.833764, 856.693098, 1.601410, 1933.000000, 0.857081
2238.560351, 856.532964, 1.601270, 1932.900000, 0.857047
2238.286700, 856.372845, 1.601128, 1932.800000, 0.857014
2238.011845, 856.212739, 1.600985, 1932.700000, 0.856980
2237.737253, 856.052647, 1.600842, 1932.600000, 0.856947
2237.464740, 855.892570, 1.600702, 1932.500000, 0.856914
2237.191751, 855.732507, 1.600562, 1932.400000, 0.856880
2236.917039, 855.572458, 1.600419, 1932.300000, 0.856846
2236.643444, 855.412423, 1.600277, 1932.200000, 0.856813
2236.370828, 855.252403, 1.600137, 1932.100000, 0.856780
2236.095294, 855.092396, 1.599993, 1932.000000, 0.856746
2235.821857, 854.932404, 1.599851, 1931.900000, 0.856712
2235.548974, 854.772426, 1.599711, 1931.800000, 0.856679
2235.274810, 854.612462, 1.599568, 1931.700000, 0.856646
2235.000913, 854.452512, 1.599427, 1931.600000, 0.856612
2234.727451, 854.292576, 1.599285, 1931.500000, 0.856578
2234.453920, 854.132655, 1.599144, 1931.400000, 0.856545
2234.181136, 853.972747, 1.599003, 1931.300000, 0.856511
2233.906505, 853.812854, 1.598860, 1931.200000, 0.856478
2233.634024, 853.652975, 1.598720, 1931.100000, 0.856444
2233.359602, 853.493111, 1.598577, 1931.000000, 0.856411
2233.087156, 853.333260, 1.598437, 1930.900000, 0.856377
2232.812597, 853.173423, 1.598294, 1930.800000, 0.856343
2232.538066, 853.013601, 1.598151, 1930.700000, 0.856310
2232.266167, 852.853793, 1.598012, 1930.600000, 0.856276
2231.992152, 852.693999, 1.597869, 1930.500000, 0.856242
2231.718106, 852.534219, 1.597727, 1930.400000, 0.856209
2231.444789, 852.374454, 1.597585, 1930.300000, 0.856175
2231.171592, 852.214702, 1.597444, 1930.200000, 0.856142
2230.898966, 852.054965, 1.597304, 1930.100000, 0.856108
2230.623684, 851.895242, 1.597159, 1930.000000, 0.856074
2230.350376, 851.735533, 1.597018, 1929.900000, 0.856041
2230.076766, 851.575838, 1.596876, 1929.800000, 0.856007
2229.803668, 851.416157, 1.596735, 1929.700000, 0.855973
2229.531893, 851.256491, 1.596595, 1929.600000, 0.855940
2229.256856, 851.096839, 1.596452, 1929.500000, 0.855906
2228.983973, 850.937201, 1.596310, 1929.400000, 0.855872
2228.710451, 850.777577, 1.596168, 1929.300000, 0.855839
2228.437204, 850.617967, 1.596027, 1929.200000, 0.855805
2228.164222, 850.458371, 1.595886, 1929.100000, 0.855771
2227.890692, 850.298790, 1.595744, 1929.000000, 0.855738
2227.616265, 850.139223, 1.595601, 1928.900000, 0.855704
2227.343262, 849.979670, 1.595459, 1928.800000, 0.855670
2227.070620, 849.820131, 1.595318, 1928.700000, 0.855637
2226.797872, 849.660606, 1.595178, 1928.600000, 0.855603
2226.525096, 849.501095, 1.595036, 1928.500000, 0.855569
2226.249710, 849.341599, 1.594892, 1928.400000, 0.855535
2225.977793, 849.182117, 1.594752, 1928.300000, 0.855502
2225.703366, 849.022649, 1.594609, 1928.200000, 0.855468
2225.431148, 848.863195, 1.594469, 1928.100000, 0.855434
2225.158309, 848.703755, 1.594327, 1928.000000, 0.855401
2224.884428, 848.544330, 1.594185, 1927.900000, 0.855367
2224.610145, 848.384918, 1.594042, 1927.800000, 0.855332
2224.338099, 848.225521, 1.593902, 1927.700000, 0.855299
2224.065168, 848.066138, 1.593760, 1927.600000, 0.855265
2223.790051, 847.906769, 1.593616, 1927.500000, 0.855231
2223.518882, 847.747414, 1.593477, 1927.400000, 0.855197
2223.246755, 847.588074, 1.593336, 1927.300000, 0.855164
2222.971702, 847.428748, 1.593192, 1927.200000, 0.855130
2222.698961, 847.269435, 1.593051, 1927.100000, 0.855096
2222.426393, 847.110137, 1.592910, 1927.000000, 0.855062
2222.151393, 846.950854, 1.592765, 1926.900000, 0.855028
2221.879675, 846.791584, 1.592626, 1926.800000, 0.854994
2221.606632, 846.632328, 1.592484, 1926.700000, 0.854961
2221.333149, 846.473087, 1.592342, 1926.600000, 0.854927
2221.061274, 846.313860, 1.592202, 1926.500000, 0.854893
2220.786695, 846.154647, 1.592058, 1926.400000, 0.854859
2220.514855, 845.995448, 1.591917, 1926.300000, 0.854825
2220.241874, 845.836264, 1.591776, 1926.200000, 0.854791
2219.967295, 845.677093, 1.591632, 1926.100000, 0.854757
2219.695016, 845.517937, 1.591491, 1926.000000, 0.854723
2219.422592, 845.358795, 1.591350, 1925.900000, 0.854689
2219.149372, 845.199667, 1.591208, 1925.800000, 0.854656
2218.876014, 845.040553, 1.591066, 1925.700000, 0.854622
2218.603160, 844.881454, 1.590924, 1925.600000, 0.854588
2218.330252, 844.722368, 1.590783, 1925.500000, 0.854554
2218.057759, 844.563297, 1.590641, 1925.400000, 0.854520
2217.784403, 844.404240, 1.590499, 1925.300000, 0.854486
2217.513087, 844.245197, 1.590360, 1925.200000, 0.854452
2217.239448, 844.086168, 1.590217, 1925.100000, 0.854418
2216.966638, 843.927154, 1.590075, 1925.000000, 0.854384
2216.693741, 843.768154, 1.589933, 1924.900000, 0.854350
2216.420648, 843.609167, 1.589791, 1924.800000, 0.854316
2216.147398, 843.450195, 1.589649, 1924.700000, 0.854282
2215.874834, 843.291238, 1.589507, 1924.600000, 0.854248
2215.602542, 843.132294, 1.589367, 1924.500000, 0.854214
2215.329531, 842.973364, 1.589224, 1924.400000, 0.854180
2215.056527, 842.814449, 1.589082, 1924.300000, 0.854146
2214.782553, 842.655548, 1.588939, 1924.200000, 0.854112
2214.510838, 842.496661, 1.588798, 1924.100000, 0.854078
2214.237331, 842.337788, 1.588656, 1924.000000, 0.854044
2213.966031, 842.178930, 1.588516, 1923.900000, 0.854010
2213.693052, 842.020085, 1.588374, 1923.800000, 0.853976
2213.420423, 841.861255, 1.588232, 1923.700000, 0.853942
2213.147490, 841.702439, 1.588090, 1923.600000, 0.853908
2212.873921, 841.543637, 1.587947, 1923.500000, 0.853874
2212.602009, 841.384849, 1.587806, 1923.400000, 0.853840
2212.329768, 841.226076, 1.587665, 1923.300000, 0.853806
2212.055920, 841.067317, 1.587522, 1923.200000, 0.853771
2211.784074, 840.908571, 1.587381, 1923.100000, 0.853738
2211.511342, 840.749840, 1.587239, 1923.000000, 0.853703
2211.238041, 840.591124, 1.587097, 1922.900000, 0.853669
2210.966823, 840.432421, 1.586957, 1922.800000, 0.853635
2210.693238, 840.273732, 1.586813, 1922.700000, 0.853601
2210.419285, 840.115058, 1.586670, 1922.600000, 0.853567
2210.148611, 839.956398, 1.586531, 1922.500000, 0.853533
2209.875728, 839.797752, 1.586389, 1922.400000, 0.853498
2209.602988, 839.639120, 1.586246, 1922.300000, 0.853465
2209.331382, 839.480503, 1.586106, 1922.200000, 0.853430
2209.057691, 839.321899, 1.585962, 1922.100000, 0.853396
2208.785567, 839.163310, 1.585822, 1922.000000, 0.853362
2208.514026, 839.004735, 1.585681, 1921.900000, 0.853328
2208.239566, 838.846174, 1.585536, 1921.800000, 0.853294
2207.967517, 838.687627, 1.585395, 1921.700000, 0.853259
2207.696190, 838.529095, 1.585255, 1921.600000, 0.853226
2207.422699, 838.370577, 1.585112, 1921.500000, 0.853191
2207.150118, 838.212072, 1.584970, 1921.400000, 0.853157
2206.878127, 838.053582, 1.584829, 1921.300000, 0.853123
2206.607152, 837.895107, 1.584689, 1921.200000, 0.853089
2206.333894, 837.736645, 1.584546, 1921.100000, 0.853054
